Ans	Guess	Size	DistRatio	Dist	I	J
0	0	555	0.706306	392	000552-open-2015-118-Red.cpp	001680-open-2015-155-Red.cpp
0	0	431	0.510441	220	000552-open-2015-118-Red.cpp	001699-open-2015-322-Red.cpp
0	0	417.5	0.445509	186	000552-open-2015-118-Red.cpp	001706-open-2015-177-Red.cpp
0	0	412	0.59466	245	000552-open-2015-118-Red.cpp	001712-open-2015-334-Red.cpp
0	0	405.5	0.579531	235	000552-open-2015-118-Red.cpp	001733-open-2015-334-Red.cpp
0	0	424	0.504717	214	000552-open-2015-118-Red.cpp	001874-open-2015-322-Red.cpp
0	0	477	0.589099	281	000552-open-2015-118-Red.cpp	001881-open-2015-155-Red.cpp
0	0	784.5	1.03505	812	000552-open-2015-118-Red.cpp	001944-open-2015-283-Red.cpp
0	0	401	0.561097	225	000552-open-2015-118-Red.cpp	001955-open-2015-342-Red.cpp
0	0	411.5	0.590522	243	000552-open-2015-118-Red.cpp	001974-open-2015-334-Red.cpp
0	0	446	0.520179	232	000552-open-2015-118-Red.cpp	002004-open-2015-256-Red.cpp
0	0	475	0.597895	284	000552-open-2015-118-Red.cpp	002008-open-2015-155-Red.cpp
0	0	498.5	0.581745	290	000552-open-2015-118-Red.cpp	002107-open-2015-003-Red.cpp
0	0	684	0.915205	626	000552-open-2015-118-Red.cpp	002111-open-2015-142-Red.cpp
0	0	668	0.892216	596	000552-open-2015-118-Red.cpp	002127-open-2015-142-Red.cpp
0	0	752.5	1.00199	754	000552-open-2015-118-Red.cpp	002130-open-2015-283-Red.cpp
0	0	559	0.729875	408	000552-open-2015-118-Red.cpp	002175-open-2015-321-Red.cpp
0	0	504.5	0.588702	297	000552-open-2015-118-Red.cpp	002183-open-2015-003-Red.cpp
0	0	401.5	0.533001	214	000552-open-2015-118-Red.cpp	002253-open-2015-342-Red.cpp
0	0	485	0.575258	279	000552-open-2015-118-Red.cpp	002385-open-2015-256-Red.cpp
0	0	415.5	0.527076	219	000552-open-2015-118-Red.cpp	002484-open-2015-274-Red.cpp
0	0	562	0.711744	400	000552-open-2015-118-Red.cpp	002554-open-2015-203-Red.cpp
0	0	505.5	0.635015	321	000552-open-2015-118-Red.cpp	002577-open-2015-142-Red.cpp
0	0	505.5	0.635015	321	000552-open-2015-118-Red.cpp	002611-open-2015-142-Red.cpp
0	0	582.5	0.748498	436	000552-open-2015-118-Red.cpp	002618-open-2015-203-Red.cpp
0	0	460	0.617391	284	000552-open-2015-118-Red.cpp	002728-open-2015-191-Red.cpp
0	0	570.5	0.730938	417	000552-open-2015-118-Red.cpp	002759-open-2015-216-Red.cpp
0	0	467	0.5803	271	000552-open-2015-118-Red.cpp	002886-open-2015-262-Red.cpp
0	0	467	0.5803	271	000552-open-2015-118-Red.cpp	002895-open-2015-262-Red.cpp
0	0	383.5	0.617992	237	000552-open-2015-118-Red.cpp	002902-open-2015-334-Red.cpp
0	0	374	0.540107	202	000552-open-2015-118-Red.cpp	002925-open-2015-004-Red.cpp
0	0	567	0.746032	423	000552-open-2015-118-Red.cpp	002959-open-2015-321-Red.cpp
0	0	510.5	0.687561	351	000552-open-2015-118-Red.cpp	002990-open-2015-191-Red.cpp
0	0	698.5	0.923407	645	000552-open-2015-118-Red.cpp	003018-open-2015-257-Red.cpp
0	0	468	0.581197	272	000552-open-2015-118-Red.cpp	003043-open-2015-262-Red.cpp
0	0	500.5	0.665335	333	000552-open-2015-118-Red.cpp	003082-open-2015-191-Red.cpp
0	0	383.5	0.516297	198	000552-open-2015-118-Red.cpp	003194-open-2015-004-Red.cpp
0	0	435	0.521839	227	000552-open-2015-118-Red.cpp	003201-open-2015-290-Red.cpp
0	0	473	0.556025	263	000552-open-2015-118-Red.cpp	003218-open-2015-322-Red.cpp
0	0	468	0.538462	252	000552-open-2015-118-Red.cpp	003241-open-2015-019-Red.cpp
0	0	479.5	0.581856	279	000552-open-2015-118-Red.cpp	003252-open-2015-065-Red.cpp
0	0	396.5	0.575032	228	000552-open-2015-118-Red.cpp	003271-open-2015-232-Red.cpp
0	0	470	0.540426	254	000552-open-2015-118-Red.cpp	003281-open-2015-019-Red.cpp
0	0	452	0.590708	267	000552-open-2015-118-Red.cpp	003311-open-2015-239-Red.cpp
0	0	470	0.540426	254	000552-open-2015-118-Red.cpp	003313-open-2015-019-Red.cpp
0	0	455	0.487912	222	000552-open-2015-118-Red.cpp	003348-open-2015-152-Red.cpp
0	0	464.5	0.568353	264	000552-open-2015-118-Red.cpp	003410-open-2015-334-Red.cpp
0	0	700	0.924286	647	000552-open-2015-118-Red.cpp	003449-open-2015-257-Red.cpp
0	0	474	0.561181	266	000552-open-2015-118-Red.cpp	003465-open-2015-065-Red.cpp
0	0	452	0.590708	267	000552-open-2015-118-Red.cpp	003502-open-2015-239-Red.cpp
0	0	528	0.63447	335	000552-open-2015-118-Red.cpp	003512-open-2015-004-Red.cpp
0	0	353.5	0.710042	251	000552-open-2015-118-Red.cpp	003518-open-2015-336-Red.cpp
0	0	495	0.642424	318	000552-open-2015-118-Red.cpp	003534-open-2015-309-Red.java
0	0	501.5	0.602193	302	000552-open-2015-118-Red.cpp	003538-open-2015-018-Red.cpp
0	0	481.5	0.579439	279	000552-open-2015-118-Red.cpp	003549-open-2015-065-Red.cpp
0	0	769	1.0104	777	000552-open-2015-118-Red.cpp	003553-open-2015-257-Red.cpp
0	0	384	0.53125	204	000552-open-2015-118-Red.cpp	003554-open-2015-336-Red.cpp
0	0	437	0.590389	258	000552-open-2015-118-Red.cpp	003579-open-2015-239-Red.cpp
0	0	412.5	0.484848	200	000552-open-2015-118-Red.cpp	003604-open-2015-011-Red.cpp
0	0	470	0.519149	244	000552-open-2015-118-Red.cpp	003609-open-2015-152-Red.cpp
0	0	781	1.02945	804	000552-open-2015-118-Red.cpp	003672-open-2015-257-Red.cpp
0	0	484.5	0.577915	280	000552-open-2015-118-Red.cpp	003690-open-2015-065-Red.cpp
0	0	384	0.53125	204	000552-open-2015-118-Red.cpp	003699-open-2015-336-Red.cpp
0	0	451.5	0.591362	267	000552-open-2015-118-Red.cpp	003725-open-2015-239-Red.cpp
0	0	584	0.741438	433	000552-open-2015-118-Red.cpp	003742-open-2015-004-Red.cpp
0	0	379.5	0.540184	205	000552-open-2015-118-Red.cpp	003751-open-2015-336-Red.cpp
0	0	633	0.872038	552	000552-open-2015-118-Red.cpp	003791-open-2015-117-Red.cpp
0	0	470.5	0.539851	254	000552-open-2015-118-Red.cpp	003805-open-2015-019-Red.cpp
0	0	456.5	0.562979	257	000552-open-2015-118-Red.cpp	003806-open-2015-239-Red.cpp
0	0	521	0.612284	319	000552-open-2015-118-Red.cpp	003810-open-2015-152-Red.cpp
0	0	513	0.594542	305	000552-open-2015-118-Red.cpp	003843-open-2015-152-Red.cpp
0	0	380	0.565789	215	000552-open-2015-118-Red.cpp	003872-open-2015-324-Red.cpp
0	0	596.5	0.764459	456	000552-open-2015-118-Red.cpp	003899-open-2015-004-Red.cpp
0	0	437.5	0.493714	216	000552-open-2015-118-Red.cpp	003903-open-2015-019-Red.cpp
0	0	442.5	0.571751	253	000552-open-2015-118-Red.cpp	003988-open-2015-336-Red.cpp
0	0	413	0.566586	234	000552-open-2015-118-Red.cpp	004006-open-2015-212-Red.cpp
0	0	434	0.569124	247	000552-open-2015-118-Red.cpp	004024-open-2015-336-Red.cpp
0	0	414	0.565217	234	000552-open-2015-118-Red.cpp	004060-open-2015-212-Red.cpp
0	0	541.5	0.709141	384	000552-open-2015-118-Red.cpp	004102-open-2015-191-Red.cpp
0	0	440.5	0.581158	256	000552-open-2015-118-Red.cpp	004111-open-2015-239-Red.cpp
0	0	454.5	0.60286	274	000552-open-2015-118-Red.cpp	004187-open-2015-165-Red.java
0	0	588	0.802721	472	000552-open-2015-118-Red.cpp	004224-open-2015-309-Red.java
0	0	412	0.580097	239	000552-open-2015-118-Red.cpp	004276-open-2015-207-Red.cpp
0	0	434.5	0.547756	238	000552-open-2015-118-Red.cpp	004289-open-2015-239-Red.cpp
0	0	646.5	0.83836	542	000552-open-2015-118-Red.cpp	004320-open-2015-004-Red.cpp
0	0	413.5	0.519952	215	000552-open-2015-118-Red.cpp	004370-open-2015-340-Red.cpp
0	0	514	0.657588	338	000552-open-2015-118-Red.cpp	004378-open-2015-314-Red.cpp
0	0	440	0.615909	271	000552-open-2015-118-Red.cpp	004396-open-2015-066-Red.cpp
0	0	780	1.07692	840	000552-open-2015-118-Red.cpp	004400-open-2015-023-Red.pas
0	0	349	0.641834	224	000552-open-2015-118-Red.cpp	004432-open-2015-022-Red.cpp
0	0	382	0.591623	226	000552-open-2015-118-Red.cpp	004436-open-2015-174-Red.cpp
0	0	350	0.628571	220	000552-open-2015-118-Red.cpp	004492-open-2015-022-Red.cpp
0	0	482.5	0.52228	252	000552-open-2015-118-Red.cpp	004498-open-2015-351-Red.cpp
0	0	445.5	0.619529	276	000552-open-2015-118-Red.cpp	004530-open-2015-066-Red.cpp
0	0	803	1.10212	885	000552-open-2015-118-Red.cpp	004536-open-2015-023-Red.pas
0	0	490.5	0.546381	268	000552-open-2015-118-Red.cpp	004537-open-2015-351-Red.cpp
0	0	445.5	0.617284	275	000552-open-2015-118-Red.cpp	004547-open-2015-066-Red.cpp
0	0	501.5	0.658026	330	000552-open-2015-118-Red.cpp	004604-open-2015-191-Red.cpp
0	0	497.5	0.677387	337	000552-open-2015-118-Red.cpp	004623-open-2015-212-Red.cpp
1	1	427.5	0.0397661	17	000552-open-2015-118-Red.cpp	004636-open-2015-118-Red.cpp
0	0	557.5	0.715695	399	000552-open-2015-118-Red.cpp	004644-open-2015-155-Red.cpp
0	0	350	0.628571	220	000552-open-2015-118-Red.cpp	004656-open-2015-022-Red.cpp
0	0	420	0.5	210	000552-open-2015-118-Red.cpp	004694-open-2015-113-Red.cpp
0	0	804	1.09826	883	000552-open-2015-118-Red.cpp	004697-open-2015-023-Red.pas
1	1	422	0.194313	82	000552-open-2015-118-Red.cpp	004858-open-2015-118-Red.cpp
0	0	799.5	1.09443	875	000552-open-2015-118-Red.cpp	004912-open-2015-023-Red.pas
0	0	462.5	0.549189	254	000552-open-2015-118-Red.cpp	004928-open-2015-171-Red.cpp
0	0	517.5	0.616425	319	000552-open-2015-118-Red.cpp	004954-open-2015-314-Red.cpp
1	0	448.5	0.283166	127	000552-open-2015-118-Red.cpp	004985-open-2015-118-Red.cpp
0	0	467.5	0.568984	266	000552-open-2015-118-Red.cpp	005002-open-2015-171-Red.cpp
0	0	601	0.780366	469	000552-open-2015-118-Red.cpp	005003-open-2015-216-Red.cpp
0	0	442.5	0.619209	274	000552-open-2015-118-Red.cpp	005080-open-2015-066-Red.cpp
0	0	402.5	0.603727	243	000552-open-2015-118-Red.cpp	005180-open-2015-232-Red.cpp
0	0	432.5	0.501734	217	000552-open-2015-118-Red.cpp	005184-open-2015-212-Red.cpp
0	0	714	0.991597	708	000552-open-2015-118-Red.cpp	005196-open-2015-023-Red.pas
0	0	396	0.563131	223	000552-open-2015-118-Red.cpp	005241-open-2015-157-Red.cpp
0	0	482	0.549793	265	000552-open-2015-118-Red.cpp	005242-open-2015-106-Red.cpp
0	0	655.5	0.86804	569	000552-open-2015-118-Red.cpp	005245-open-2015-216-Red.cpp
0	0	670	0.937313	628	000552-open-2015-118-Red.cpp	005255-open-2015-023-Red.pas
1	0	456.5	0.284775	130	000552-open-2015-118-Red.cpp	005286-open-2015-118-Red.cpp
0	0	663.5	0.878674	583	000552-open-2015-118-Red.cpp	005290-open-2015-216-Red.cpp
0	0	828	1.07005	886	000552-open-2015-118-Red.cpp	005347-open-2015-155-Red.cpp
0	0	670.5	0.938106	629	000552-open-2015-118-Red.cpp	005369-open-2015-023-Red.pas
0	0	518.5	0.594021	308	000552-open-2015-118-Red.cpp	005384-open-2015-080-Red.cpp
0	0	690	0.962319	664	000552-open-2015-118-Red.cpp	005452-open-2015-023-Red.pas
0	0	563	0.731794	412	000552-open-2015-118-Red.cpp	005489-open-2015-065-Red.cpp
0	0	733	1.0191	747	000552-open-2015-118-Red.cpp	005502-open-2015-023-Red.pas
0	0	527	0.732448	386	000552-open-2015-118-Red.cpp	005504-open-2015-146-Red.pas
0	0	409	0.520782	213	000552-open-2015-118-Red.cpp	005585-open-2015-342-Red.cpp
0	0	409	0.520782	213	000552-open-2015-118-Red.cpp	005685-open-2015-342-Red.cpp
1	0	487	0.390144	190	000552-open-2015-118-Red.cpp	005700-open-2015-118-Red.cpp
0	0	490.5	0.56473	277	000552-open-2015-118-Red.cpp	005726-open-2015-106-Red.cpp
0	0	426	0.502347	214	000552-open-2015-118-Red.cpp	005751-open-2015-087-Red.cpp
0	0	426	0.504695	215	000552-open-2015-118-Red.cpp	005768-open-2015-087-Red.cpp
0	0	503.5	0.613704	309	000552-open-2015-118-Red.cpp	005789-open-2015-028-Red.cpp
0	0	432	0.5	216	000552-open-2015-118-Red.cpp	005867-open-2015-169-Red.cpp
0	0	397	0.571788	227	000552-open-2015-118-Red.cpp	005870-open-2015-232-Red.cpp
0	0	530	0.739623	392	000552-open-2015-118-Red.cpp	005874-open-2015-146-Red.pas
0	0	499	0.619238	309	000552-open-2015-118-Red.cpp	005936-open-2015-326-Red.cpp
0	0	390.5	0.571063	223	000552-open-2015-118-Red.cpp	006003-open-2015-220-Red.cpp
0	0	432	0.5	216	000552-open-2015-118-Red.cpp	006011-open-2015-169-Red.cpp
0	0	410.5	0.453106	186	000552-open-2015-118-Red.cpp	006040-open-2015-142-Red.cpp
0	0	518.5	0.594021	308	000552-open-2015-118-Red.cpp	006099-open-2015-080-Red.cpp
0	0	434.5	0.501726	218	000552-open-2015-118-Red.cpp	006146-open-2015-340-Red.cpp
0	0	797	1.03513	825	000552-open-2015-118-Red.cpp	006159-open-2015-257-Red.cpp
0	0	791.5	1.02843	814	000552-open-2015-118-Red.cpp	006165-open-2015-257-Red.cpp
0	0	792.5	1.02965	816	000552-open-2015-118-Red.cpp	006173-open-2015-257-Red.cpp
1	0	487	0.392197	191	000552-open-2015-118-Red.cpp	006193-open-2015-118-Red.cpp
0	0	536.5	0.637465	342	000552-open-2015-118-Red.cpp	006223-open-2015-080-Red.cpp
0	0	490	0.569388	279	000552-open-2015-118-Red.cpp	006269-open-2015-351-Red.cpp
0	0	516.5	0.625363	323	000552-open-2015-118-Red.cpp	006274-open-2015-050-Red.cpp
1	0	492.5	0.4	197	000552-open-2015-118-Red.cpp	006301-open-2015-118-Red.cpp
0	0	417.5	0.522156	218	000552-open-2015-118-Red.cpp	006308-open-2015-348-Red.cpp
0	0	631.5	0.848773	536	000552-open-2015-118-Red.cpp	006318-open-2015-094-Red.cpp
0	0	520.5	0.657061	342	000552-open-2015-118-Red.cpp	006334-open-2015-190-Red.cpp
0	0	417.5	0.522156	218	000552-open-2015-118-Red.cpp	006343-open-2015-348-Red.cpp
0	0	454.5	0.574257	261	000552-open-2015-118-Red.cpp	006373-open-2015-255-Red.cpp
0	0	432	0.493056	213	000552-open-2015-118-Red.cpp	006575-open-2015-340-Red.cpp
0	0	616	0.821429	506	000552-open-2015-118-Red.cpp	006601-open-2015-094-Red.cpp
0	0	454.5	0.631463	287	000552-open-2015-118-Red.cpp	006632-open-2015-123-Red.cpp
0	0	442.5	0.526554	233	000552-open-2015-118-Red.cpp	006675-open-2015-123-Red.cpp
0	0	821.5	1.0566	868	000552-open-2015-118-Red.cpp	006690-open-2015-257-Red.cpp
0	0	509	0.6778	345	000552-open-2015-118-Red.cpp	006730-open-2015-165-Red.java
0	0	618	0.859223	531	000552-open-2015-118-Red.cpp	006771-open-2015-117-Red.cpp
0	0	824.5	1.06004	874	000552-open-2015-118-Red.cpp	006772-open-2015-257-Red.cpp
0	0	605.5	0.804294	487	000552-open-2015-118-Red.cpp	006777-open-2015-094-Red.cpp
0	0	476	0.554622	264	000552-open-2015-118-Red.cpp	006848-open-2015-077-Red.cpp
0	0	404	0.59901	242	000552-open-2015-118-Red.cpp	006872-open-2015-174-Red.cpp
0	0	512.5	0.647805	332	000552-open-2015-118-Red.cpp	006904-open-2015-142-Red.cpp
0	0	611.5	0.816026	499	000552-open-2015-118-Red.cpp	006921-open-2015-094-Red.cpp
0	0	827.5	1.06344	880	000552-open-2015-118-Red.cpp	006940-open-2015-257-Red.cpp
0	0	495.5	0.591322	293	000552-open-2015-118-Red.cpp	006946-open-2015-183-Red.cpp
0	0	382	0.743455	284	000571-open-2015-064-Red.cpp	000582-open-2015-305-Red.cpp
1	1	466.5	0.0107181	5	000571-open-2015-064-Red.cpp	000586-open-2015-064-Red.cpp
1	1	468	0.017094	8	000571-open-2015-064-Red.cpp	000779-open-2015-064-Red.cpp
0	0	480	0.583333	280	000571-open-2015-064-Red.cpp	000785-open-2015-194-Red.java
0	0	421.5	0.576512	243	000571-open-2015-064-Red.cpp	000835-open-2015-292-Red.cpp
0	0	512	0.59375	304	000571-open-2015-064-Red.cpp	000907-open-2015-006-Red.cpp
0	0	626.5	0.799681	501	000571-open-2015-064-Red.cpp	000934-open-2015-023-Red.pas
0	0	486	0.559671	272	000571-open-2015-064-Red.cpp	000971-open-2015-194-Red.java
0	0	402.5	0.673292	271	000571-open-2015-064-Red.cpp	001076-open-2015-324-Red.cpp
0	0	550	0.656364	361	000571-open-2015-064-Red.cpp	001110-open-2015-351-Red.cpp
0	0	429.5	0.616997	265	000571-open-2015-064-Red.cpp	001185-open-2015-326-Red.cpp
0	0	429.5	0.616997	265	000571-open-2015-064-Red.cpp	001212-open-2015-326-Red.cpp
0	0	429.5	0.616997	265	000571-open-2015-064-Red.cpp	001225-open-2015-326-Red.cpp
0	0	482.5	0.603109	291	000571-open-2015-064-Red.cpp	001256-open-2015-276-Red.cpp
0	0	455.5	0.572997	261	000571-open-2015-064-Red.cpp	001378-open-2015-255-Red.cpp
0	0	549.5	0.675159	371	000571-open-2015-064-Red.cpp	001394-open-2015-067-Red.cpp
0	0	375.5	0.756325	284	000571-open-2015-064-Red.cpp	001420-open-2015-314-Red.cpp
0	0	472.5	0.560847	265	000571-open-2015-064-Red.cpp	001433-open-2015-255-Red.cpp
0	0	529	0.593573	314	000571-open-2015-064-Red.cpp	001513-open-2015-351-Red.cpp
0	0	457.5	0.585792	268	000571-open-2015-064-Red.cpp	001533-open-2015-053-Red.cpp
0	0	529	0.593573	314	000571-open-2015-064-Red.cpp	001540-open-2015-351-Red.cpp
0	0	402.5	0.663354	267	000571-open-2015-064-Red.cpp	001597-open-2015-004-Red.cpp
0	0	557.5	0.686996	383	000571-open-2015-064-Red.cpp	001602-open-2015-067-Red.cpp
0	0	480	0.577083	277	000571-open-2015-064-Red.cpp	001627-open-2015-053-Red.cpp
0	0	484.5	0.577915	280	000571-open-2015-064-Red.cpp	001637-open-2015-053-Red.cpp
0	0	457.5	0.579235	265	000571-open-2015-064-Red.cpp	001638-open-2015-322-Red.cpp
0	0	577.5	0.708225	409	000571-open-2015-064-Red.cpp	001680-open-2015-155-Red.cpp
0	0	453.5	0.593164	269	000571-open-2015-064-Red.cpp	001699-open-2015-322-Red.cpp
0	0	440	0.584091	257	000571-open-2015-064-Red.cpp	001706-open-2015-177-Red.cpp
0	0	434.5	0.623705	271	000571-open-2015-064-Red.cpp	001712-open-2015-334-Red.cpp
0	0	428	0.630841	270	000571-open-2015-064-Red.cpp	001733-open-2015-334-Red.cpp
0	0	446.5	0.600224	268	000571-open-2015-064-Red.cpp	001874-open-2015-322-Red.cpp
0	0	499.5	0.606607	303	000571-open-2015-064-Red.cpp	001881-open-2015-155-Red.cpp
0	0	807	0.998761	806	000571-open-2015-064-Red.cpp	001944-open-2015-283-Red.cpp
0	0	423.5	0.623377	264	000571-open-2015-064-Red.cpp	001955-open-2015-342-Red.cpp
0	0	434	0.610599	265	000571-open-2015-064-Red.cpp	001974-open-2015-334-Red.cpp
0	0	468.5	0.582711	273	000571-open-2015-064-Red.cpp	002004-open-2015-256-Red.cpp
0	0	497.5	0.590955	294	000571-open-2015-064-Red.cpp	002008-open-2015-155-Red.cpp
0	0	521	0.6238	325	000571-open-2015-064-Red.cpp	002107-open-2015-003-Red.cpp
0	0	706.5	0.894551	632	000571-open-2015-064-Red.cpp	002111-open-2015-142-Red.cpp
0	0	690.5	0.870384	601	000571-open-2015-064-Red.cpp	002127-open-2015-142-Red.cpp
0	0	775	0.965161	748	000571-open-2015-064-Red.cpp	002130-open-2015-283-Red.cpp
0	0	581.5	0.693035	403	000571-open-2015-064-Red.cpp	002175-open-2015-321-Red.cpp
0	0	527	0.631879	333	000571-open-2015-064-Red.cpp	002183-open-2015-003-Red.cpp
0	0	424	0.625	265	000571-open-2015-064-Red.cpp	002253-open-2015-342-Red.cpp
0	0	507.5	0.608867	309	000571-open-2015-064-Red.cpp	002385-open-2015-256-Red.cpp
0	0	438	0.59589	261	000571-open-2015-064-Red.cpp	002484-open-2015-274-Red.cpp
0	0	584.5	0.699743	409	000571-open-2015-064-Red.cpp	002554-open-2015-203-Red.cpp
0	0	528	0.651515	344	000571-open-2015-064-Red.cpp	002577-open-2015-142-Red.cpp
0	0	528	0.651515	344	000571-open-2015-064-Red.cpp	002611-open-2015-142-Red.cpp
0	0	605	0.722314	437	000571-open-2015-064-Red.cpp	002618-open-2015-203-Red.cpp
0	0	482.5	0.596891	288	000571-open-2015-064-Red.cpp	002728-open-2015-191-Red.cpp
0	0	593	0.679595	403	000571-open-2015-064-Red.cpp	002759-open-2015-216-Red.cpp
0	0	489.5	0.580184	284	000571-open-2015-064-Red.cpp	002886-open-2015-262-Red.cpp
0	0	489.5	0.580184	284	000571-open-2015-064-Red.cpp	002895-open-2015-262-Red.cpp
0	0	406	0.630542	256	000571-open-2015-064-Red.cpp	002902-open-2015-334-Red.cpp
0	0	396.5	0.673392	267	000571-open-2015-064-Red.cpp	002925-open-2015-004-Red.cpp
0	0	589.5	0.709075	418	000571-open-2015-064-Red.cpp	002959-open-2015-321-Red.cpp
0	0	533	0.649156	346	000571-open-2015-064-Red.cpp	002990-open-2015-191-Red.cpp
0	0	721	0.89043	642	000571-open-2015-064-Red.cpp	003018-open-2015-257-Red.cpp
0	0	490.5	0.579001	284	000571-open-2015-064-Red.cpp	003043-open-2015-262-Red.cpp
0	0	523	0.630975	330	000571-open-2015-064-Red.cpp	003082-open-2015-191-Red.cpp
0	0	406	0.660099	268	000571-open-2015-064-Red.cpp	003194-open-2015-004-Red.cpp
0	0	457.5	0.612022	280	000571-open-2015-064-Red.cpp	003201-open-2015-290-Red.cpp
0	0	495.5	0.605449	300	000571-open-2015-064-Red.cpp	003218-open-2015-322-Red.cpp
0	0	490.5	0.599388	294	000571-open-2015-064-Red.cpp	003241-open-2015-019-Red.cpp
0	0	502	0.585657	294	000571-open-2015-064-Red.cpp	003252-open-2015-065-Red.cpp
0	0	419	0.634845	266	000571-open-2015-064-Red.cpp	003271-open-2015-232-Red.cpp
0	0	492.5	0.596954	294	000571-open-2015-064-Red.cpp	003281-open-2015-019-Red.cpp
0	0	474.5	0.596417	283	000571-open-2015-064-Red.cpp	003311-open-2015-239-Red.cpp
0	0	492.5	0.596954	294	000571-open-2015-064-Red.cpp	003313-open-2015-019-Red.cpp
0	0	477.5	0.571728	273	000571-open-2015-064-Red.cpp	003348-open-2015-152-Red.cpp
0	0	487	0.605749	295	000571-open-2015-064-Red.cpp	003410-open-2015-334-Red.cpp
0	0	722.5	0.891349	644	000571-open-2015-064-Red.cpp	003449-open-2015-257-Red.cpp
0	0	496.5	0.588117	292	000571-open-2015-064-Red.cpp	003465-open-2015-065-Red.cpp
0	0	474.5	0.60274	286	000571-open-2015-064-Red.cpp	003502-open-2015-239-Red.cpp
0	0	550.5	0.668483	368	000571-open-2015-064-Red.cpp	003512-open-2015-004-Red.cpp
0	0	376	0.755319	284	000571-open-2015-064-Red.cpp	003518-open-2015-336-Red.cpp
0	0	517.5	0.622222	322	000571-open-2015-064-Red.cpp	003534-open-2015-309-Red.java
0	0	524	0.612595	321	000571-open-2015-064-Red.cpp	003538-open-2015-018-Red.cpp
0	0	504	0.577381	291	000571-open-2015-064-Red.cpp	003549-open-2015-065-Red.cpp
0	0	791.5	0.969046	767	000571-open-2015-064-Red.cpp	003553-open-2015-257-Red.cpp
0	0	406.5	0.676507	275	000571-open-2015-064-Red.cpp	003554-open-2015-336-Red.cpp
0	0	459.5	0.600653	276	000571-open-2015-064-Red.cpp	003579-open-2015-239-Red.cpp
0	0	435	0.611494	266	000571-open-2015-064-Red.cpp	003604-open-2015-011-Red.cpp
0	0	492.5	0.592893	292	000571-open-2015-064-Red.cpp	003609-open-2015-152-Red.cpp
0	0	803.5	0.985688	792	000571-open-2015-064-Red.cpp	003672-open-2015-257-Red.cpp
0	0	507	0.581854	295	000571-open-2015-064-Red.cpp	003690-open-2015-065-Red.cpp
0	0	406.5	0.676507	275	000571-open-2015-064-Red.cpp	003699-open-2015-336-Red.cpp
0	0	474	0.592827	281	000571-open-2015-064-Red.cpp	003725-open-2015-239-Red.cpp
0	0	606.5	0.748557	454	000571-open-2015-064-Red.cpp	003742-open-2015-004-Red.cpp
0	0	402	0.681592	274	000571-open-2015-064-Red.cpp	003751-open-2015-336-Red.cpp
