Ans	Guess	Size	DistRatio	Dist	I	J
0	0	133	0.699248	93	000088-open-2015-163-Magenta.cpp	002459-open-2015-322-Magenta.cpp
0	0	133	0.699248	93	000088-open-2015-163-Magenta.cpp	002476-open-2015-322-Magenta.cpp
0	0	458.5	1.57252	721	000088-open-2015-163-Magenta.cpp	002493-open-2015-064-Magenta.cpp
0	0	156.5	0.792332	124	000088-open-2015-163-Magenta.cpp	002514-open-2015-262-Magenta.cpp
0	0	133	0.699248	93	000088-open-2015-163-Magenta.cpp	002515-open-2015-322-Magenta.cpp
0	0	178.5	0.941176	168	000088-open-2015-163-Magenta.cpp	002535-open-2015-011-Magenta.cpp
0	0	464.5	1.57804	733	000088-open-2015-163-Magenta.cpp	002592-open-2015-064-Magenta.cpp
0	0	153	0.816993	125	000088-open-2015-163-Magenta.cpp	002681-open-2015-332-Magenta.cpp
0	0	84.5	0.627219	53	000088-open-2015-163-Magenta.cpp	002898-open-2015-321-Magenta.cpp
0	0	139	0.726619	101	000088-open-2015-163-Magenta.cpp	002935-open-2015-256-Magenta.cpp
0	0	84.5	0.627219	53	000088-open-2015-163-Magenta.cpp	002943-open-2015-321-Magenta.cpp
0	0	161	0.869565	140	000088-open-2015-163-Magenta.cpp	002950-open-2015-064-Magenta.cpp
0	0	144	0.791667	114	000088-open-2015-163-Magenta.cpp	002974-open-2015-322-Magenta.cpp
0	0	80.5	0.782609	63	000088-open-2015-163-Magenta.cpp	003036-open-2015-342-Magenta.cpp
0	0	144	0.791667	114	000088-open-2015-163-Magenta.cpp	003056-open-2015-322-Magenta.cpp
0	0	95.5	0.586387	56	000088-open-2015-163-Magenta.cpp	003074-open-2015-328-Magenta.cpp
0	0	163.5	0.899083	147	000088-open-2015-163-Magenta.cpp	003089-open-2015-256-Magenta.cpp
0	0	91	0.615385	56	000088-open-2015-163-Magenta.cpp	003136-open-2015-342-Magenta.cpp
0	0	171.5	0.950437	163	000088-open-2015-163-Magenta.cpp	003155-open-2015-232-Magenta.cpp
0	0	290	1.32069	383	000088-open-2015-163-Magenta.cpp	003415-open-2015-314-Magenta.cpp
0	0	173.5	0.956772	166	000088-open-2015-163-Magenta.cpp	003448-open-2015-232-Magenta.cpp
0	0	165	0.921212	152	000088-open-2015-163-Magenta.cpp	003459-open-2015-232-Magenta.cpp
0	0	290	1.32069	383	000088-open-2015-163-Magenta.cpp	003479-open-2015-314-Magenta.cpp
0	0	88	0.670455	59	000088-open-2015-163-Magenta.cpp	003561-open-2015-118-Magenta.cpp
0	0	298	1.33893	399	000088-open-2015-163-Magenta.cpp	003585-open-2015-314-Magenta.cpp
0	0	164.5	0.863222	142	000088-open-2015-163-Magenta.cpp	003589-open-2015-321-Magenta.cpp
0	0	171.5	0.944606	162	000088-open-2015-163-Magenta.cpp	003623-open-2015-283-Magenta.cpp
0	0	94	0.489362	46	000088-open-2015-163-Magenta.cpp	003770-open-2015-094-Magenta.cpp
0	0	94	0.489362	46	000088-open-2015-163-Magenta.cpp	003790-open-2015-094-Magenta.cpp
0	0	100	0.4	40	000088-open-2015-163-Magenta.cpp	003833-open-2015-094-Magenta.cpp
0	0	267.5	1.25234	335	000088-open-2015-163-Magenta.cpp	003835-open-2015-321-Magenta.cpp
0	0	104	0.519231	54	000088-open-2015-163-Magenta.cpp	003859-open-2015-118-Magenta.cpp
0	0	95.5	0.471204	45	000088-open-2015-163-Magenta.cpp	003868-open-2015-351-Magenta.cpp
0	0	96.5	0.455959	44	000088-open-2015-163-Magenta.cpp	003934-open-2015-094-Magenta.cpp
0	0	179.5	0.941504	169	000088-open-2015-163-Magenta.cpp	003966-open-2015-207-Magenta.cpp
0	0	98.5	0.426396	42	000088-open-2015-163-Magenta.cpp	004029-open-2015-094-Magenta.cpp
0	0	98	0.469388	46	000088-open-2015-163-Magenta.cpp	004118-open-2015-094-Magenta.cpp
0	0	106.5	0.591549	63	000088-open-2015-163-Magenta.cpp	004125-open-2015-152-Magenta.cpp
0	0	98	0.469388	46	000088-open-2015-163-Magenta.cpp	004181-open-2015-094-Magenta.cpp
0	0	98	0.469388	46	000088-open-2015-163-Magenta.cpp	004191-open-2015-094-Magenta.cpp
0	0	160.5	0.847352	136	000088-open-2015-163-Magenta.cpp	004204-open-2015-321-Magenta.cpp
0	0	166.5	0.882883	147	000088-open-2015-163-Magenta.cpp	004248-open-2015-283-Magenta.cpp
0	0	175.5	0.940171	165	000088-open-2015-163-Magenta.cpp	004314-open-2015-283-Magenta.cpp
0	0	98	0.469388	46	000088-open-2015-163-Magenta.cpp	004323-open-2015-094-Magenta.cpp
0	0	267.5	1.25234	335	000088-open-2015-163-Magenta.cpp	004333-open-2015-321-Magenta.cpp
0	0	98	0.469388	46	000088-open-2015-163-Magenta.cpp	004346-open-2015-094-Magenta.cpp
0	0	271.5	1.26335	343	000088-open-2015-163-Magenta.cpp	004473-open-2015-321-Magenta.cpp
0	0	142	0.788732	112	000088-open-2015-163-Magenta.cpp	004643-open-2015-142-Magenta.cpp
0	0	95	0.442105	42	000088-open-2015-163-Magenta.cpp	004673-open-2015-351-Magenta.cpp
0	0	107.5	0.483721	52	000088-open-2015-163-Magenta.cpp	004694-open-2015-206-Magenta.cpp
0	0	308.5	1.34846	416	000088-open-2015-163-Magenta.cpp	004829-open-2015-321-Magenta.cpp
0	0	116	0.62069	72	000088-open-2015-163-Magenta.cpp	004937-open-2015-262-Magenta.cpp
0	0	110.5	0.615385	68	000088-open-2015-163-Magenta.cpp	005048-open-2015-121-Magenta.cpp
0	0	111	0.468468	52	000088-open-2015-163-Magenta.cpp	005132-open-2015-351-Magenta.cpp
0	0	101.5	0.591133	60	000088-open-2015-163-Magenta.cpp	005190-open-2015-121-Magenta.cpp
0	0	87	0.655172	57	000088-open-2015-163-Magenta.cpp	005339-open-2015-262-Magenta.cpp
0	0	94	0.606383	57	000088-open-2015-163-Magenta.cpp	005396-open-2015-262-Magenta.cpp
0	0	56	1.67857	94	000088-open-2015-163-Magenta.cpp	005481-open-2015-220-Magenta.cpp
0	0	116.5	0.712446	83	000088-open-2015-163-Magenta.cpp	005667-open-2015-208-Magenta.java
0	0	110.5	0.579186	64	000088-open-2015-163-Magenta.cpp	005669-open-2015-165-Magenta.java
0	0	120	0.616667	74	000088-open-2015-163-Magenta.cpp	005752-open-2015-326-Magenta.cpp
0	0	253	1.26087	319	000088-open-2015-163-Magenta.cpp	005803-open-2015-206-Magenta.cpp
1	0	185	1.01622	188	000088-open-2015-163-Magenta.cpp	005822-open-2015-163-Magenta.cpp
0	0	120	0.616667	74	000088-open-2015-163-Magenta.cpp	005838-open-2015-326-Magenta.cpp
0	0	98.5	0.598985	59	000088-open-2015-163-Magenta.cpp	005844-open-2015-206-Magenta.cpp
0	0	101	0.623762	63	000088-open-2015-163-Magenta.cpp	005859-open-2015-206-Magenta.cpp
0	0	170	0.929412	158	000088-open-2015-163-Magenta.cpp	005922-open-2015-256-Magenta.cpp
0	0	140	0.735714	103	000088-open-2015-163-Magenta.cpp	006328-open-2015-123-Magenta.cpp
0	0	156	0.910256	142	000088-open-2015-163-Magenta.cpp	006333-open-2015-028-Magenta.cpp
0	0	125	0.688	86	000088-open-2015-163-Magenta.cpp	006358-open-2015-290-Magenta.cpp
0	0	144	0.756944	109	000088-open-2015-163-Magenta.cpp	006361-open-2015-152-Magenta.cpp
0	0	130.5	0.735632	96	000088-open-2015-163-Magenta.cpp	006589-open-2015-028-Magenta.cpp
0	0	117.5	0.493617	58	000088-open-2015-163-Magenta.cpp	006595-open-2015-324-Magenta.cpp
0	0	133.5	0.734082	98	000088-open-2015-163-Magenta.cpp	006801-open-2015-028-Magenta.cpp
0	0	109	0.53211	58	000088-open-2015-163-Magenta.cpp	006859-open-2015-165-Magenta.java
0	0	113.5	0.45815	52	000088-open-2015-163-Magenta.cpp	006989-open-2015-324-Magenta.cpp
0	0	144	0.854167	123	000088-open-2015-163-Magenta.cpp	007142-open-2015-053-Magenta.cpp
0	0	209	1.12919	236	000088-open-2015-163-Magenta.cpp	007153-open-2015-336-Magenta.cpp
0	0	319	1.42633	455	000088-open-2015-163-Magenta.cpp	007155-open-2015-123-Magenta.cpp
0	0	209	1.12919	236	000088-open-2015-163-Magenta.cpp	007198-open-2015-336-Magenta.cpp
0	0	115	0.582609	67	000088-open-2015-163-Magenta.cpp	007323-open-2015-190-Magenta.cpp
0	0	109	0.53211	58	000088-open-2015-163-Magenta.cpp	007382-open-2015-165-Magenta.java
0	0	327.5	1.39847	458	000088-open-2015-163-Magenta.cpp	007394-open-2015-130-Magenta.cpp
0	0	116.5	0.652361	76	000088-open-2015-163-Magenta.cpp	007427-open-2015-155-Magenta.cpp
0	0	125.5	0.525896	66	000088-open-2015-163-Magenta.cpp	007478-open-2015-324-Magenta.cpp
0	0	218	1.16972	255	000088-open-2015-163-Magenta.cpp	007488-open-2015-336-Magenta.cpp
0	0	218	1.16972	255	000088-open-2015-163-Magenta.cpp	007539-open-2015-336-Magenta.cpp
0	0	148.5	0.828283	123	000088-open-2015-163-Magenta.cpp	007572-open-2015-322-Magenta.cpp
0	0	125.5	0.525896	66	000088-open-2015-163-Magenta.cpp	007578-open-2015-324-Magenta.cpp
0	0	132	0.734848	97	000088-open-2015-163-Magenta.cpp	007700-open-2015-190-Magenta.cpp
0	0	113.5	0.45815	52	000088-open-2015-163-Magenta.cpp	007703-open-2015-324-Magenta.cpp
0	0	144.5	0.795848	115	000088-open-2015-163-Magenta.cpp	007714-open-2015-322-Magenta.cpp
0	0	135	0.703704	95	000088-open-2015-163-Magenta.cpp	007738-open-2015-121-Magenta.cpp
0	0	145.5	0.804124	117	000088-open-2015-163-Magenta.cpp	007836-open-2015-322-Magenta.cpp
0	0	122.5	0.661224	81	000088-open-2015-163-Magenta.cpp	007848-open-2015-190-Magenta.cpp
0	0	308.5	1.38412	427	000088-open-2015-163-Magenta.cpp	007856-open-2015-123-Magenta.cpp
0	0	144.5	0.795848	115	000088-open-2015-163-Magenta.cpp	007887-open-2015-322-Magenta.cpp
0	0	263	1.29658	341	000088-open-2015-163-Magenta.cpp	007920-open-2015-336-Magenta.cpp
0	0	113.5	0.45815	52	000088-open-2015-163-Magenta.cpp	007952-open-2015-324-Magenta.cpp
0	0	79	0.848101	67	000088-open-2015-163-Magenta.cpp	007966-open-2015-079-Magenta.cpp
0	0	113.5	0.45815	52	000088-open-2015-163-Magenta.cpp	008083-open-2015-324-Magenta.cpp
0	0	304	1.375	418	000088-open-2015-163-Magenta.cpp	008176-open-2015-123-Magenta.cpp
0	0	147	0.761905	112	000088-open-2015-163-Magenta.cpp	008339-open-2015-194-Magenta.java
0	0	123.5	0.510121	63	000088-open-2015-163-Magenta.cpp	008440-open-2015-324-Magenta.cpp
0	0	222	1.10811	246	000088-open-2015-163-Magenta.cpp	008735-open-2015-004-Magenta.cpp
0	0	91.5	0.601093	55	000088-open-2015-163-Magenta.cpp	008871-open-2015-334-Magenta.cpp
0	0	105.5	0.616114	65	000088-open-2015-163-Magenta.cpp	008926-open-2015-106-Magenta.cpp
0	0	94	0.574468	54	000088-open-2015-163-Magenta.cpp	009077-open-2015-334-Magenta.cpp
0	0	105.5	0.578199	61	000088-open-2015-163-Magenta.cpp	009121-open-2015-023-Magenta.pas
0	0	119	0.470588	56	000088-open-2015-163-Magenta.cpp	009450-open-2015-324-Magenta.cpp
0	0	98	0.469388	46	000088-open-2015-163-Magenta.cpp	009466-open-2015-094-Magenta.cpp
0	0	51	2	102	000088-open-2015-163-Magenta.cpp	009475-open-2015-262-Magenta.cpp
0	0	101	0.60396	61	000088-open-2015-163-Magenta.cpp	009687-open-2015-079-Magenta.pas
0	0	116.5	0.643777	75	000088-open-2015-163-Magenta.cpp	009712-open-2015-194-Magenta.java
0	0	98	0.469388	46	000088-open-2015-163-Magenta.cpp	009797-open-2015-094-Magenta.cpp
0	0	101	0.60396	61	000088-open-2015-163-Magenta.cpp	009853-open-2015-079-Magenta.pas
0	0	120	0.483333	58	000088-open-2015-163-Magenta.cpp	009935-open-2015-324-Magenta.cpp
0	0	223.5	1.12752	252	000088-open-2015-163-Magenta.cpp	010044-open-2015-264-Magenta.cpp
0	0	140	0.792857	111	000088-open-2015-163-Magenta.cpp	010078-open-2015-028-Magenta.cpp
0	0	492	1.60163	788	000088-open-2015-163-Magenta.cpp	010084-open-2015-064-Magenta.cpp
0	0	309	1.34628	416	000088-open-2015-163-Magenta.cpp	010108-open-2015-321-Magenta.cpp
0	0	154	0.883117	136	000088-open-2015-163-Magenta.cpp	010146-open-2015-130-Magenta.cpp
0	0	114	0.464912	53	000088-open-2015-163-Magenta.cpp	010154-open-2015-324-Magenta.cpp
0	0	241.5	1.19255	288	000088-open-2015-163-Magenta.cpp	010337-open-2015-264-Magenta.cpp
0	0	332.5	1.39248	463	000088-open-2015-163-Magenta.cpp	010382-open-2015-321-Magenta.cpp
0	0	112.5	0.444444	50	000088-open-2015-163-Magenta.cpp	010486-open-2015-324-Magenta.cpp
0	0	332.5	1.39248	463	000088-open-2015-163-Magenta.cpp	010636-open-2015-321-Magenta.cpp
0	0	119.5	0.468619	56	000088-open-2015-163-Magenta.cpp	010638-open-2015-324-Magenta.cpp
0	0	119.5	0.468619	56	000088-open-2015-163-Magenta.cpp	010650-open-2015-324-Magenta.cpp
0	0	124.5	0.481928	60	000088-open-2015-163-Magenta.cpp	010779-open-2015-324-Magenta.cpp
0	0	126	0.5	63	000088-open-2015-163-Magenta.cpp	010940-open-2015-324-Magenta.cpp
0	0	61	1.42623	87	000088-open-2015-163-Magenta.cpp	010971-open-2015-220-Magenta.cpp
0	0	120.5	0.481328	58	000088-open-2015-163-Magenta.cpp	011064-open-2015-324-Magenta.cpp
0	0	109	0.614679	67	000088-open-2015-163-Magenta.cpp	011148-open-2015-157-Magenta.cpp
0	0	113.5	0.45815	52	000088-open-2015-163-Magenta.cpp	011198-open-2015-324-Magenta.cpp
0	0	288.5	1.31369	379	000088-open-2015-163-Magenta.cpp	011246-open-2015-264-Magenta.cpp
0	0	102.5	0.995122	102	000090-open-2015-152-Magenta.cpp	000112-open-2015-214-Magenta.cpp
0	0	82.5	0.848485	70	000090-open-2015-152-Magenta.cpp	000140-open-2015-113-Magenta.cpp
0	0	57.5	0.608696	35	000090-open-2015-152-Magenta.cpp	000158-open-2015-066-Magenta.cpp
0	0	62.5	0.64	40	000090-open-2015-152-Magenta.cpp	000161-open-2015-203-Magenta.cpp
0	0	71.5	0.685315	49	000090-open-2015-152-Magenta.cpp	000167-open-2015-094-Magenta.cpp
0	0	57.5	0.608696	35	000090-open-2015-152-Magenta.cpp	000205-open-2015-066-Magenta.cpp
0	0	148.5	1.23232	183	000090-open-2015-152-Magenta.cpp	000211-open-2015-255-Magenta.cpp
0	0	97.5	0.892308	87	000090-open-2015-152-Magenta.cpp	000278-open-2015-018-Magenta.cpp
0	0	88	0.863636	76	000090-open-2015-152-Magenta.cpp	000296-open-2015-031-Magenta.cpp
0	0	128.5	1.19066	153	000090-open-2015-152-Magenta.cpp	000345-open-2015-194-Magenta.java
0	0	89	0.921348	82	000090-open-2015-152-Magenta.cpp	000439-open-2015-262-Magenta.cpp
0	0	144	1.24306	179	000090-open-2015-152-Magenta.cpp	000489-open-2015-153-Magenta.cpp
0	0	91.5	0.830601	76	000090-open-2015-152-Magenta.cpp	000533-open-2015-216-Magenta.cpp
0	0	172	1.3314	229	000090-open-2015-152-Magenta.cpp	000537-open-2015-216-Magenta.cpp
0	0	94.5	0.857143	81	000090-open-2015-152-Magenta.cpp	000551-open-2015-191-Magenta.cpp
0	0	59	0.491525	29	000090-open-2015-152-Magenta.cpp	000559-open-2015-328-Magenta.cpp
0	0	94.5	0.857143	81	000090-open-2015-152-Magenta.cpp	000568-open-2015-191-Magenta.cpp
0	0	59	0.491525	29	000090-open-2015-152-Magenta.cpp	000680-open-2015-328-Magenta.cpp
0	0	71.5	0.671329	48	000090-open-2015-152-Magenta.cpp	000803-open-2015-334-Magenta.cpp
0	0	88.5	0.892655	79	000090-open-2015-152-Magenta.cpp	000836-open-2015-206-Magenta.cpp
0	0	59.5	0.638655	38	000090-open-2015-152-Magenta.cpp	000852-open-2015-340-Magenta.cpp
0	0	207	1.44928	300	000090-open-2015-152-Magenta.cpp	000902-open-2015-264-Magenta.cpp
0	0	82	0.817073	67	000090-open-2015-152-Magenta.cpp	000995-open-2015-336-Magenta.cpp
0	0	80.5	0.782609	63	000090-open-2015-152-Magenta.cpp	001030-open-2015-239-Magenta.cpp
0	0	248	1.54435	383	000090-open-2015-152-Magenta.cpp	001068-open-2015-264-Magenta.cpp
0	0	86	0.825581	71	000090-open-2015-152-Magenta.cpp	001089-open-2015-239-Magenta.cpp
0	0	86	0.825581	71	000090-open-2015-152-Magenta.cpp	001110-open-2015-239-Magenta.cpp
0	0	68.5	0.686131	47	000090-open-2015-152-Magenta.cpp	001115-open-2015-336-Magenta.cpp
0	0	102.5	0.965854	99	000090-open-2015-152-Magenta.cpp	001190-open-2015-257-Magenta.cpp
0	0	74.5	0.590604	44	000090-open-2015-152-Magenta.cpp	001231-open-2015-157-Magenta.cpp
0	0	74.5	0.590604	44	000090-open-2015-152-Magenta.cpp	001301-open-2015-157-Magenta.cpp
0	0	81	0.790123	64	000090-open-2015-152-Magenta.cpp	001375-open-2015-006-Magenta.cpp
0	0	124.5	1.14056	142	000090-open-2015-152-Magenta.cpp	001448-open-2015-326-Magenta.cpp
0	0	84.5	0.863905	73	000090-open-2015-152-Magenta.cpp	001506-open-2015-145-Magenta.cpp
0	0	157.5	1.32698	209	000090-open-2015-152-Magenta.cpp	001515-open-2015-064-Magenta.cpp
0	0	567.5	1.79736	1020	000090-open-2015-152-Magenta.cpp	001712-open-2015-216-Magenta.cpp
0	0	114	1.02632	117	000090-open-2015-152-Magenta.cpp	001721-open-2015-050-Magenta.cpp
0	0	79	0.708861	56	000090-open-2015-152-Magenta.cpp	001727-open-2015-322-Magenta.cpp
0	0	102	0.960784	98	000090-open-2015-152-Magenta.cpp	001731-open-2015-314-Magenta.cpp
0	0	102.5	1.02439	105	000090-open-2015-152-Magenta.cpp	001762-open-2015-145-Magenta.cpp
0	0	157.5	1.32698	209	000090-open-2015-152-Magenta.cpp	001767-open-2015-064-Magenta.cpp
0	0	106	0.990566	105	000090-open-2015-152-Magenta.cpp	001777-open-2015-314-Magenta.cpp
0	0	156.5	1.32907	208	000090-open-2015-152-Magenta.cpp	001878-open-2015-064-Magenta.cpp
0	0	107.5	1.01395	109	000090-open-2015-152-Magenta.cpp	001882-open-2015-326-Magenta.cpp
0	0	134	1.14179	153	000090-open-2015-152-Magenta.cpp	001938-open-2015-050-Magenta.cpp
0	0	104.5	0.985646	103	000090-open-2015-152-Magenta.cpp	001951-open-2015-326-Magenta.cpp
0	0	61.5	0.650407	40	000090-open-2015-152-Magenta.cpp	001975-open-2015-336-Magenta.cpp
0	0	83.5	0.850299	71	000090-open-2015-152-Magenta.cpp	001981-open-2015-130-Magenta.cpp
0	0	83.5	0.850299	71	000090-open-2015-152-Magenta.cpp	001994-open-2015-130-Magenta.cpp
1	0	142.5	1.21404	173	000090-open-2015-152-Magenta.cpp	002003-open-2015-152-Magenta.cpp
1	0	142.5	1.21404	173	000090-open-2015-152-Magenta.cpp	002017-open-2015-152-Magenta.cpp
0	0	84.5	0.852071	72	000090-open-2015-152-Magenta.cpp	002021-open-2015-322-Magenta.cpp
0	0	100.5	0.905473	91	000090-open-2015-152-Magenta.cpp	002046-open-2015-157-Magenta.cpp
0	0	113.5	1.0837	123	000090-open-2015-152-Magenta.cpp	002062-open-2015-232-Magenta.cpp
0	0	97.5	1.00513	98	000090-open-2015-152-Magenta.cpp	002072-open-2015-309-Magenta.java
0	0	156.5	1.32907	208	000090-open-2015-152-Magenta.cpp	002087-open-2015-064-Magenta.cpp
0	0	83.5	0.838323	70	000090-open-2015-152-Magenta.cpp	002101-open-2015-322-Magenta.cpp
0	0	114.5	1.05677	121	000090-open-2015-152-Magenta.cpp	002139-open-2015-326-Magenta.cpp
0	0	156.5	1.32907	208	000090-open-2015-152-Magenta.cpp	002157-open-2015-064-Magenta.cpp
0	0	154	1.27273	196	000090-open-2015-152-Magenta.cpp	002320-open-2015-050-Magenta.cpp
0	0	84	0.809524	68	000090-open-2015-152-Magenta.cpp	002324-open-2015-322-Magenta.cpp
0	0	82	0.780488	64	000090-open-2015-152-Magenta.cpp	002406-open-2015-338-Magenta.cpp
0	0	111.5	1.07623	120	000090-open-2015-152-Magenta.cpp	002459-open-2015-322-Magenta.cpp
0	0	111.5	1.07623	120	000090-open-2015-152-Magenta.cpp	002476-open-2015-322-Magenta.cpp
0	0	437	1.73913	760	000090-open-2015-152-Magenta.cpp	002493-open-2015-064-Magenta.cpp
0	0	135	1.17778	159	000090-open-2015-152-Magenta.cpp	002514-open-2015-262-Magenta.cpp
0	0	111.5	1.07623	120	000090-open-2015-152-Magenta.cpp	002515-open-2015-322-Magenta.cpp
0	0	157	1.33121	209	000090-open-2015-152-Magenta.cpp	002535-open-2015-011-Magenta.cpp
0	0	443	1.74266	772	000090-open-2015-152-Magenta.cpp	002592-open-2015-064-Magenta.cpp
